date,net_load,AT_load_actual_entsoe_transparency,AT_solar_generation_actual,AT_wind_onshore_generation_actual,air_density,humidity,irradiance_surface,irradiance_toa,snow_mass,snowfall,temperature,wind_speed
2018/1/12 9:00,9045,9820,125,650,1.199,0.004,212.799,421.627,7.73,0.005,2.06,1.904
2018/1/12 10:00,8997,9803,167,639,1.195,0.004,260.951,482.198,7.702,0.004,2.986,2.03
2018/1/12 11:00,8746,9550,179,625,1.193,0.004,260.855,483.636,7.663,0.003,3.497,2.047
2018/1/12 12:00,8599,9362,162,601,1.191,0.004,215.271,425.864,7.625,0.003,3.604,2.003
2018/1/12 13:00,8534,9227,122,571,1.192,0.004,138.224,312.8,7.6,0.006,3.261,1.777
2018/1/12 14:00,8533,9205,67,605,1.194,0.004,52.843,152.194,7.595,0.007,2.078,1.3
2018/1/12 15:00,8787,9480,23,670,1.197,0.004,2.738,10.597,7.6,0.01,0.599,1.322
2018/1/12 16:00,9144,9755,9,602,1.2,0.004,0,0,7.613,0.019,0.117,1.44
2018/1/12 17:00,8982,9541,9,550,1.203,0.004,0,0,7.634,0.025,-0.201,1.477
2018/1/12 18:00,8340,8829,0,489,1.206,0.004,0,0,7.676,0.067,-0.583,1.457
2018/1/12 19:00,7854,8269,0,415,1.208,0.004,0,0,7.737,0.066,-0.939,1.408
2018/1/12 20:00,7273,7669,0,396,1.21,0.004,0,0,7.79,0.053,-1.26,1.332
2018/1/12 21:00,7124,7515,0,391,1.211,0.004,0,0,7.832,0.04,-1.499,1.255
2018/1/12 22:00,6610,6991,0,381,1.212,0.003,0,0,7.865,0.033,-1.735,1.133
2018/1/12 23:00,6255,6646,0,391,1.213,0.003,0,0,7.893,0.029,-1.969,1.065
2018/1/13 0:00,5980,6344,0,364,1.213,0.003,0,0,7.919,0.027,-2.212,1.043
2018/1/13 1:00,5866,6190,0,324,1.214,0.003,0,0,7.942,0.025,-2.431,1.017
2018/1/13 2:00,5793,6101,0,308,1.214,0.003,0,0,7.963,0.024,-2.574,1.001
2018/1/13 3:00,5832,6096,0,264,1.215,0.003,0,0,7.985,0.026,-2.691,1.008
2018/1/13 4:00,6124,6361,0,237,1.216,0.003,0,0,8.009,0.028,-2.826,0.999
2018/1/13 5:00,6463,6686,0,223,1.217,0.003,0,0,8.033,0.028,-2.966,0.972
2018/1/13 6:00,7212,7430,9,209,1.217,0.003,1.366,8.179,8.057,0.029,-3.108,0.963
2018/1/13 7:00,7808,7996,23,165,1.217,0.003,48.353,146.759,8.08,0.028,-2.471,1.214
2018/1/13 8:00,8152,8380,68,160,1.215,0.003,132.588,309.59,8.098,0.022,-1.236,1.5
2018/1/13 9:00,8342,8595,123,130,1.211,0.003,203.245,425.263,8.109,0.022,-0.029,1.581
2018/1/13 10:00,8417,8680,161,102,1.208,0.004,238.689,485.893,8.105,0.021,0.933,1.631
2018/1/13 11:00,8241,8516,175,100,1.205,0.004,235.168,487.338,8.085,0.019,1.431,1.679
2018/1/13 12:00,7985,8278,157,136,1.203,0.004,197.835,429.502,8.065,0.021,1.528,1.732
2018/1/13 13:00,7904,8218,117,197,1.203,0.004,132.966,316.367,8.058,0.021,1.214,1.736
2018/1/13 14:00,7912,8201,65,224,1.205,0.004,54.828,155.586,8.069,0.023,0.293,1.396
2018/1/13 15:00,8035,8336,23,278,1.208,0.004,3.371,11.567,8.095,0.034,-1.047,1.192
2018/1/13 16:00,8314,8632,9,309,1.21,0.003,0,0,8.131,0.047,-1.501,1.394
2018/1/13 17:00,8093,8445,9,343,1.212,0.003,0,0,8.178,0.057,-1.792,1.606
2018/1/13 18:00,7671,7976,0,305,1.213,0.003,0,0,8.227,0.054,-2.106,1.728
2018/1/13 19:00,7266,7552,0,286,1.214,0.003,0,0,8.276,0.056,-2.409,1.806
2018/1/13 20:00,6761,7098,0,337,1.216,0.003,0,0,8.325,0.054,-2.757,1.771
2018/1/13 21:00,6712,7099,0,387,1.216,0.003,0,0,8.374,0.057,-3.088,1.697
2018/1/13 22:00,6321,6761,0,440,1.217,0.003,0,0,8.427,0.062,-3.239,1.663
2018/1/13 23:00,6045,6472,0,427,1.217,0.003,0,0,8.482,0.068,-3.293,1.638
2018/1/14 0:00,5833,6162,0,329,1.217,0.003,0,0,8.547,0.074,-3.357,1.613
2018/1/14 1:00,5667,6002,0,335,1.217,0.003,0,0,8.623,0.08,-3.366,1.665
2018/1/14 2:00,5388,5836,0,448,1.217,0.003,0,0,8.708,0.091,-3.373,1.728
2018/1/14 3:00,5181,5804,0,623,1.217,0.003,0,0,8.801,0.097,-3.378,1.799
2018/1/14 4:00,5259,5975,0,716,1.217,0.003,0,0,8.904,0.11,-3.388,1.941
2018/1/14 5:00,5332,6147,0,815,1.218,0.003,0,0,9.019,0.12,-3.4,2.117
2018/1/14 6:00,5884,6807,10,913,1.219,0.003,1.241,9.073,9.143,0.127,-3.469,2.227
2018/1/14 7:00,6091,7179,21,1067,1.219,0.003,39.46,150.234,9.265,0.121,-3.2,2.41
2018/1/14 8:00,6481,7658,59,1118,1.219,0.003,106.052,313.257,9.374,0.104,-2.43,2.654
2018/1/14 9:00,6842,8014,113,1059,1.217,0.003,165.401,429.071,9.463,0.088,-1.678,2.787
2018/1/14 10:00,7115,8221,155,951,1.215,0.003,197.377,489.764,9.53,0.074,-1.062,2.738
2018/1/14 11:00,7057,7994,171,766,1.213,0.003,201.439,491.199,9.578,0.061,-0.693,2.67
2018/1/14 12:00,6815,7700,156,729,1.211,0.003,174.536,433.337,9.614,0.053,-0.609,2.604
2018/1/14 13:00,6727,7516,115,674,1.211,0.003,119.742,320.056,9.649,0.05,-0.852,2.478
2018/1/14 14:00,6674,7412,63,675,1.213,0.003,50.09,159.115,9.693,0.052,-1.547,2.115
2018/1/14 15:00,6900,7658,22,736,1.215,0.003,3.199,12.632,9.744,0.054,-2.557,1.784
2018/1/14 16:00,7379,8115,10,726,1.217,0.003,0,0,9.799,0.058,-3.023,1.77
2018/1/14 17:00,7471,8237,9,757,1.219,0.003,0,0,9.856,0.058,-3.372,1.74
2018/1/14 18:00,7133,7885,0,752,1.221,0.003,0,0,9.912,0.057,-3.712,1.69
2018/1/14 19:00,6864,7565,0,701,1.222,0.003,0,0,9.962,0.048,-3.978,1.69
2018/1/14 20:00,6504,7238,0,734,1.223,0.003,0,0,10.003,0.037,-4.192,1.707
2018/1/14 21:00,6596,7334,0,738,1.224,0.003,0,0,10.033,0.028,-4.442,1.604
2018/1/14 22:00,6282,6984,0,702,1.224,0.003,0,0,10.056,0.021,-4.65,1.583
2018/1/14 23:00,6160,6809,0,649,1.224,0.003,0,0,10.074,0.017,-4.819,1.545
2018/1/15 0:00,5956,6572,0,616,1.224,0.003,0,0,10.089,0.014,-4.965,1.477
2018/1/15 1:00,5824,6459,0,635,1.224,0.003,0,0,10.102,0.012,-5.095,1.457
2018/1/15 2:00,5840,6395,0,555,1.224,0.003,0,0,10.113,0.011,-5.188,1.449
2018/1/15 3:00,6130,6633,0,503,1.224,0.003,0,0,10.124,0.011,-5.383,1.41
2018/1/15 4:00,6762,7239,0,477,1.224,0.002,0,0,10.135,0.011,-5.493,1.464
2018/1/15 5:00,7915,8385,0,470,1.225,0.002,0,0,10.146,0.009,-5.62,1.494
2018/1/15 6:00,8946,9503,10,547,1.225,0.002,2.448,10.055,10.155,0.008,-5.681,1.585
2018/1/15 7:00,9312,9864,22,530,1.225,0.003,62.799,153.848,10.163,0.007,-4.951,1.801
2018/1/15 8:00,9259,9884,66,559,1.222,0.003,171.663,317.055,10.168,0.007,-3.352,2.131
2018/1/15 9:00,9101,9952,129,722,1.217,0.003,259.727,432.982,10.164,0.007,-1.858,2.357
2018/1/15 10:00,8942,9955,180,833,1.212,0.003,305.119,493.772,10.149,0.008,-0.758,2.417
2018/1/15 11:00,8634,9821,205,982,1.208,0.003,299.75,495.249,10.123,0.007,-0.12,2.398
2018/1/15 12:00,8400,9774,187,1187,1.205,0.003,254.91,437.313,10.094,0.006,0.086,2.363
2018/1/15 13:00,8277,9730,133,1320,1.204,0.003,171.038,323.897,10.076,0.005,-0.187,2.258
2018/1/15 14:00,8292,9721,70,1359,1.204,0.003,71.048,162.791,10.072,0.003,-1.387,2.015
2018/1/15 15:00,8418,9940,23,1499,1.206,0.003,4.042,13.798,10.075,0.002,-3.357,1.932
2018/1/15 16:00,8549,10244,10,1685,1.209,0.003,0,0,10.08,0.004,-4.174,2.134
2018/1/15 17:00,8229,10098,9,1860,1.21,0.003,0,0,10.087,0.006,-4.314,2.341
2018/1/15 18:00,7697,9648,0,1951,1.211,0.003,0,0,10.097,0.011,-4.274,2.435
2018/1/15 19:00,6983,9010,0,2027,1.212,0.003,0,0,10.11,0.013,-4.255,2.51
2018/1/15 20:00,6307,8406,0,2099,1.212,0.003,0,0,10.126,0.017,-4.221,2.598
2018/1/15 21:00,6087,8176,0,2089,1.211,0.003,0,0,10.148,0.025,-4.13,2.712
2018/1/15 22:00,5490,7640,0,2150,1.209,0.003,0,0,10.179,0.036,-4.02,2.784
2018/1/15 23:00,5010,7241,0,2231,1.207,0.003,0,0,10.217,0.039,-3.842,2.9
2018/1/16 0:00,4839,7020,0,2181,1.205,0.003,0,0,10.253,0.036,-3.596,2.936
2018/1/16 1:00,4667,6919,0,2252,1.202,0.003,0,0,10.29,0.044,-3.343,2.929
2018/1/16 2:00,4534,6769,0,2235,1.199,0.003,0,0,10.344,0.066,-3.165,2.901
2018/1/16 3:00,4757,6864,0,2107,1.197,0.003,0,0,10.415,0.076,-3.076,2.854
2018/1/16 4:00,5926,7562,0,1636,1.196,0.003,0,0,10.499,0.093,-2.99,2.69
2018/1/16 5:00,7078,8546,0,1468,1.194,0.003,0,0,10.603,0.112,-2.892,2.484
2018/1/16 6:00,8237,9582,9,1336,1.193,0.003,1.977,11.144,10.708,0.095,-2.851,2.364
2018/1/16 7:00,8701,9915,17,1197,1.191,0.003,55.496,157.61,10.8,0.086,-2.206,2.471
2018/1/16 8:00,8801,9989,46,1142,1.186,0.003,125.721,321.003,10.889,0.111,-0.798,2.634
2018/1/16 9:00,8859,10048,89,1100,1.18,0.004,178.717,437.066,10.965,0.129,0.607,2.725
2018/1/16 10:00,8870,10122,134,1118,1.174,0.004,200.855,497.91,11.02,0.184,1.608,2.761
2018/1/16 11:00,8746,9869,145,978,1.169,0.004,208.678,499.41,11.036,0.163,2.276,2.804
2018/1/16 12:00,8598,9758,132,1028,1.166,0.004,189.269,441.388,10.951,0.07,2.543,2.782
2018/1/16 13:00,8709,9609,101,799,1.164,0.004,138.438,327.89,10.845,0.053,2.492,2.732
2018/1/16 14:00,8851,9608,59,698,1.164,0.004,46.823,166.6,10.81,0.067,1.88,2.404
2018/1/16 15:00,9135,9826,23,668,1.163,0.004,2.968,15.069,10.804,0.061,1.098,2.284
2018/1/16 16:00,9405,10085,10,670,1.163,0.004,0,0,10.788,0.057,1.102,2.317
2018/1/16 17:00,9287,9985,9,689,1.163,0.004,0,0,10.774,0.043,1.004,2.07
2018/1/16 18:00,8411,9315,0,904,1.164,0.004,0,0,10.794,0.059,0.667,1.83
2018/1/16 19:00,7630,8724,0,1094,1.165,0.004,0,0,10.835,0.065,0.512,1.72
2018/1/16 20:00,6950,8186,0,1236,1.165,0.004,0,0,10.886,0.065,0.289,1.63
2018/1/16 21:00,6709,7934,0,1225,1.166,0.004,0,0,10.947,0.075,0.172,1.611
2018/1/16 22:00,6202,7391,0,1189,1.166,0.004,0,0,11.033,0.105,-0.069,1.474
2018/1/16 23:00,5820,7004,0,1184,1.166,0.004,0,0,11.164,0.149,-0.244,1.413
2018/1/17 0:00,5584,6864,0,1280,1.166,0.004,0,0,11.347,0.197,-0.306,1.414
2018/1/17 1:00,5507,6702,0,1195,1.167,0.004,0,0,11.552,0.203,-0.285,1.427
2018/1/17 2:00,5054,6602,0,1548,1.167,0.004,0,0,11.797,0.262,-0.465,1.238
2018/1/17 3:00,5340,6662,0,1322,1.167,0.004,0,0,12.066,0.262,-0.89,1.146
2018/1/17 4:00,6259,7350,0,1091,1.168,0.004,0,0,12.351,0.281,-1.054,1.207
2018/1/17 5:00,7769,8573,0,804,1.168,0.004,0,0,12.617,0.236,-0.931,1.379
2018/1/17 6:00,9093,9602,9,500,1.169,0.004,1.724,12.328,12.829,0.203,-0.808,1.588
2018/1/17 7:00,9413,9890,18,459,1.169,0.004,36.125,161.499,13.029,0.212,-0.263,1.876
2018/1/17 8:00,9368,9959,50,541,1.169,0.004,97.636,325.078,13.181,0.192,0.661,2.382
2018/1/17 9:00,9331,10018,102,585,1.168,0.004,166.152,441.282,13.247,0.164,1.114,2.771
2018/1/17 10:00,8827,10104,149,1128,1.168,0.004,195.45,502.221,13.263,0.185,1.298,3.189
2018/1/17 11:00,7959,9924,178,1787,1.169,0.004,206.512,503.702,13.292,0.204,1.311,3.52
2018/1/17 12:00,7634,9850,172,2044,1.171,0.004,171.791,445.629,13.327,0.163,0.987,3.927
2018/1/17 13:00,7276,9807,135,2396,1.175,0.003,112.449,332.008,13.372,0.136,0.338,4.147
2018/1/17 14:00,7214,9730,78,2438,1.179,0.003,44.946,170.523,13.454,0.134,-0.507,4.275
2018/1/17 15:00,7602,9903,27,2274,1.183,0.003,2.567,16.449,13.568,0.14,-1.39,4.041
2018/1/17 16:00,7811,10189,10,2368,1.186,0.003,0,0,13.709,0.168,-1.835,3.823
2018/1/17 17:00,7838,10018,9,2171,1.188,0.003,0,0,13.9,0.225,-2,3.634
2018/1/17 18:00,7274,9447,0,2173,1.189,0.003,0,0,14.098,0.194,-2.113,3.362
2018/1/17 19:00,6967,8860,0,1893,1.19,0.003,0,0,14.294,0.212,-2.279,2.976
2018/1/17 20:00,6827,8321,0,1494,1.19,0.003,0,0,14.486,0.193,-2.146,3.016
2018/1/17 21:00,6746,8137,0,1391,1.19,0.003,0,0,14.656,0.168,-1.892,3.141
2018/1/17 22:00,6336,7580,0,1244,1.19,0.003,0,0,14.806,0.151,-1.655,3.34
2018/1/17 23:00,5542,7267,0,1725,1.19,0.003,0,0,14.94,0.137,-1.46,3.54
2018/1/18 0:00,4833,6986,0,2153,1.19,0.003,0,0,15.061,0.125,-1.341,3.583
2018/1/18 1:00,4592,6886,0,2294,1.191,0.003,0,0,15.169,0.111,-1.371,3.409
2018/1/18 2:00,4662,6714,0,2052,1.192,0.003,0,0,15.259,0.088,-1.462,3.228
2018/1/18 3:00,4903,6858,0,1955,1.192,0.003,0,0,15.327,0.062,-1.662,2.939
2018/1/18 4:00,5967,7477,0,1510,1.193,0.003,0,0,15.373,0.04,-1.954,2.625
2018/1/18 5:00,7200,8576,0,1376,1.193,0.003,0,0,15.408,0.035,-2.212,2.408
2018/1/18 6:00,8330,9514,9,1175,1.193,0.003,4.08,13.616,15.452,0.047,-2.642,2.007
2018/1/18 7:00,8453,9751,21,1277,1.192,0.003,64.228,165.502,15.505,0.056,-1.757,2
2018/1/18 8:00,8817,9829,55,957,1.189,0.003,137.103,329.3,15.537,0.067,-0.138,2.156
2018/1/18 9:00,9148,9900,100,652,1.184,0.004,175.691,445.64,15.502,0.091,0.939,2.375
2018/1/18 10:00,8957,9970,131,882,1.18,0.004,173.438,506.637,15.417,0.132,1.524,2.758
2018/1/18 11:00,8050,9849,140,1659,1.178,0.004,151.627,508.127,15.259,0.129,1.63,3.261
2018/1/18 12:00,7602,9795,130,2063,1.175,0.004,138.575,450.01,15.002,0.055,1.67,3.661
2018/1/18 13:00,7426,9608,101,2081,1.172,0.004,129.307,336.228,14.643,0.023,1.91,3.591
2018/1/18 14:00,7196,9478,62,2220,1.17,0.004,73.14,174.596,14.304,0.006,1.87,3.284
2018/1/18 15:00,7254,9594,24,2316,1.167,0.004,5.726,17.949,14.021,0.004,1.282,3.156
2018/1/18 16:00,7604,9903,10,2289,1.166,0.004,0,0,13.745,0.004,1.155,3.08
2018/1/18 17:00,7434,9756,9,2313,1.164,0.004,0,0,13.494,0.002,1.327,3.106
2018/1/18 18:00,7149,9156,0,2007,1.163,0.004,0,0,13.313,0.024,1.465,2.97
2018/1/18 19:00,7028,8502,0,1474,1.164,0.004,0,0,13.24,0.114,1.396,2.748
2018/1/18 20:00,6730,7979,0,1249,1.168,0.004,0,0,13.342,0.316,1.158,2.548
2018/1/18 21:00,6412,7829,0,1417,1.171,0.004,0,0,13.671,0.467,0.873,2.292
2018/1/18 22:00,5585,7331,0,1746,1.173,0.004,0,0,14.041,0.366,0.669,2.216
2018/1/18 23:00,5090,7038,0,1948,1.174,0.004,0,0,14.324,0.242,0.354,2.079
2018/1/19 0:00,4744,6790,0,2046,1.176,0.004,0,0,14.538,0.199,-0.198,1.795
2018/1/19 1:00,4939,6626,0,1687,1.177,0.004,0,0,14.735,0.194,-0.679,1.66
2018/1/19 2:00,4952,6401,0,1449,1.177,0.004,0,0,14.928,0.187,-0.682,1.618
2018/1/19 3:00,5207,6585,0,1378,1.177,0.004,0,0,15.11,0.183,-0.61,1.597
2018/1/19 4:00,6190,7311,0,1121,1.177,0.004,0,0,15.261,0.178,-0.673,1.58
2018/1/19 5:00,7221,8388,0,1167,1.177,0.004,0,0,15.385,0.167,-0.68,1.603
2018/1/19 6:00,8450,9513,9,1054,1.177,0.004,3.404,15.026,15.489,0.133,-0.509,1.735
2018/1/19 7:00,9122,9941,22,797,1.178,0.004,49.865,169.655,15.578,0.151,0.454,1.915
2018/1/19 8:00,9333,10039,61,645,1.177,0.004,116.808,333.655,15.644,0.16,1.506,2.282
2018/1/19 9:00,9438,10052,117,497,1.177,0.004,183.834,450.14,15.649,0.15,2.129,2.807
2018/1/19 10:00,8921,9972,175,876,1.177,0.004,235.492,511.208,15.585,0.12,2.428,3.16
2018/1/19 11:00,7695,9649,217,1737,1.177,0.004,240.023,512.726,15.469,0.078,2.492,3.316
2018/1/19 12:00,6978,9388,204,2206,1.178,0.004,209.114,454.507,15.345,0.049,2.299,3.246
2018/1/19 13:00,7043,9226,146,2037,1.179,0.004,150.028,340.613,15.254,0.033,1.81,2.944
2018/1/19 14:00,7551,9147,83,1513,1.182,0.004,66.377,178.79,15.23,0.035,0.917,2.442
2018/1/19 15:00,8433,9362,31,898,1.184,0.004,5.137,19.569,15.256,0.028,-0.593,1.918
2018/1/19 16:00,9293,9841,10,538,1.186,0.003,0,0,15.287,0.026,-1.66,1.607
2018/1/19 17:00,9055,9699,9,635,1.188,0.003,0,0,15.318,0.025,-2.312,1.417
2018/1/19 18:00,8408,9124,0,716,1.19,0.003,0,0,15.344,0.019,-2.787,1.298
2018/1/19 19:00,7692,8469,0,777,1.191,0.003,0,0,15.37,0.026,-3.155,1.263
2018/1/19 20:00,7115,7856,0,741,1.193,0.003,0,0,15.404,0.034,-3.432,1.25
2018/1/19 21:00,7072,7704,0,632,1.194,0.003,0,0,15.444,0.04,-3.562,1.285
2018/1/19 22:00,6704,7286,0,582,1.194,0.003,0,0,15.497,0.061,-3.688,1.271
2018/1/19 23:00,6545,6986,0,441,1.195,0.003,0,0,15.576,0.081,-3.749,1.23
2018/1/20 0:00,6364,6674,0,310,1.195,0.003,0,0,15.68,0.114,-3.732,1.173
2018/1/20 1:00,6353,6553,0,200,1.195,0.003,0,0,15.818,0.151,-3.594,1.11
2018/1/20 2:00,6202,6337,0,135,1.195,0.003,0,0,15.986,0.173,-3.314,1.115
2018/1/20 3:00,6152,6318,0,166,1.195,0.003,0,0,16.162,0.166,-3.003,1.172
2018/1/20 4:00,6154,6519,0,365,1.196,0.003,0,0,16.336,0.176,-2.908,1.152
2018/1/20 5:00,6549,6928,0,379,1.197,0.003,0,0,16.501,0.145,-3.005,1.141
2018/1/20 6:00,7249,7614,9,356,1.198,0.003,2.937,16.559,16.633,0.118,-3.288,1.174
2018/1/20 7:00,7591,8037,24,422,1.198,0.003,60.75,173.929,16.73,0.077,-2.751,1.378
2018/1/20 8:00,8027,8373,67,279,1.197,0.003,155.596,338.124,16.775,0.034,-1.305,1.77
2018/1/20 9:00,8142,8500,122,236,1.192,0.004,241.118,454.751,16.753,0.043,0.15,1.93
2018/1/20 10:00,8163,8504,172,169,1.188,0.004,283.327,515.924,16.671,0.052,1.092,1.996
2018/1/20 11:00,7913,8250,185,152,1.185,0.004,265.025,517.404,16.565,0.045,1.506,1.954
2018/1/20 12:00,7743,8073,168,162,1.183,0.004,192.892,459.138,16.469,0.033,1.465,1.615
2018/1/20 13:00,7567,7946,131,248,1.182,0.004,130.671,345.122,16.42,0.031,1.169,1.169
2018/1/20 14:00,7619,7906,77,210,1.182,0.004,50.775,183.115,16.438,0.046,0.023,0.863
2018/1/20 15:00,7912,8057,27,118,1.182,0.003,3.882,21.32,16.488,0.049,-1.449,0.903
2018/1/20 16:00,8458,8575,10,107,1.182,0.003,0,0,16.546,0.057,-2.064,0.965
2018/1/20 17:00,8276,8482,9,197,1.183,0.003,0,0,16.622,0.086,-2.354,1.016
2018/1/20 18:00,7463,7936,0,473,1.184,0.003,0,0,16.779,0.206,-2.341,1.212
2018/1/20 19:00,6630,7514,0,884,1.185,0.003,0,0,17.004,0.228,-2.249,1.554
2018/1/20 20:00,5779,7060,0,1281,1.186,0.003,0,0,17.211,0.196,-2.382,1.843
2018/1/20 21:00,5471,7075,0,1604,1.186,0.003,0,0,17.374,0.164,-2.565,2
2018/1/20 22:00,5067,6674,0,1607,1.186,0.003,0,0,17.515,0.153,-2.486,2.186
2018/1/20 23:00,4862,6330,0,1468,1.185,0.003,0,0,17.658,0.233,-2.37,2.152
2018/1/21 0:00,4845,6093,0,1248,1.184,0.003,0,0,17.996,0.511,-2.29,2.058
2018/1/21 1:00,5075,5909,0,834,1.183,0.003,0,0,18.537,0.599,-2.227,2.001
2018/1/21 2:00,5280,5805,0,525,1.184,0.003,0,0,19.116,0.593,-2.254,1.789
2018/1/21 3:00,5499,5784,0,285,1.185,0.003,0,0,19.684,0.542,-2.351,1.337
2018/1/21 4:00,5734,5905,0,171,1.186,0.003,0,0,20.125,0.372,-2.566,0.979
2018/1/21 5:00,5877,6053,0,176,1.187,0.003,0,0,20.445,0.285,-2.823,1.092
2018/1/21 6:00,6368,6644,9,267,1.189,0.003,3.589,18.213,20.713,0.258,-2.981,1.303
2018/1/21 7:00,6589,7054,22,443,1.19,0.003,51.621,178.336,20.974,0.266,-2.254,1.775
2018/1/21 8:00,6726,7472,61,685,1.19,0.003,123.958,342.718,21.239,0.29,-1.197,2.252
2018/1/21 9:00,6687,7748,111,950,1.189,0.003,185.324,459.478,21.478,0.293,-0.442,2.739
2018/1/21 10:00,6854,7924,148,922,1.188,0.003,215.227,520.721,21.654,0.27,-0.037,3.03
2018/1/21 11:00,6742,7742,161,839,1.188,0.003,218.843,522.255,21.777,0.24,0.12,3.136
2018/1/21 12:00,6507,7554,145,902,1.189,0.003,185.235,463.937,21.89,0.229,0.017,3.101
2018/1/21 13:00,6148,7360,109,1103,1.191,0.003,127.125,349.758,22.036,0.217,-0.284,2.847
2018/1/21 14:00,5942,7352,64,1346,1.194,0.003,58.331,187.557,22.207,0.187,-0.921,2.362
2018/1/21 15:00,5919,7494,24,1551,1.197,0.003,5.195,23.202,22.367,0.15,-2.015,2.205
2018/1/21 16:00,6241,7986,10,1735,1.2,0.003,0,0,22.497,0.117,-2.557,2.38
2018/1/21 17:00,6193,8118,9,1916,1.202,0.003,0,0,22.599,0.092,-2.935,2.467
2018/1/21 18:00,6066,7828,0,1762,1.205,0.003,0,0,22.695,0.097,-3.447,2.359
2018/1/21 19:00,5980,7503,0,1523,1.208,0.003,0,0,22.777,0.069,-4.073,2.133
2018/1/21 20:00,5735,7160,0,1425,1.209,0.003,0,0,22.836,0.047,-4.667,1.986
2018/1/21 21:00,5913,7344,0,1431,1.211,0.003,0,0,22.883,0.042,-5.174,1.858
2018/1/21 22:00,5714,7008,0,1294,1.213,0.003,0,0,22.93,0.048,-5.506,1.778
2018/1/21 23:00,5724,6747,0,1023,1.214,0.002,0,0,22.993,0.071,-5.711,1.639
2018/1/22 0:00,5704,6488,0,784,1.214,0.002,0,0,23.094,0.117,-5.824,1.459
2018/1/22 1:00,5841,6428,0,587,1.215,0.002,0,0,23.243,0.161,-5.875,1.346
2018/1/22 2:00,5962,6337,0,375,1.215,0.002,0,0,23.431,0.187,-5.843,1.251
2018/1/22 3:00,6347,6577,0,230,1.214,0.002,0,0,23.631,0.184,-5.753,1.103
2018/1/22 4:00,7150,7319,0,169,1.214,0.002,0,0,23.816,0.164,-5.499,0.984
2018/1/22 5:00,8364,8455,0,91,1.213,0.003,0,0,23.978,0.148,-5.313,0.862
2018/1/22 6:00,9484,9583,9,90,1.212,0.003,5.346,19.999,24.112,0.133,-5.118,0.88
2018/1/22 7:00,9820,9904,19,65,1.211,0.003,73.963,182.858,24.22,0.113,-4.177,0.835
2018/1/22 8:00,9855,9973,51,67,1.206,0.003,167.329,347.444,24.31,0.12,-2.256,1.126
2018/1/22 9:00,9858,10014,93,63,1.201,0.003,222.657,464.384,24.361,0.14,-0.943,1.593
2018/1/22 10:00,9803,9993,130,60,1.196,0.003,247.569,525.686,24.399,0.158,-0.145,1.81
2018/1/22 11:00,9579,9835,154,102,1.193,0.003,237.717,527.221,24.426,0.158,0.382,1.921
2018/1/22 12:00,9471,9809,147,191,1.19,0.003,188.911,468.821,24.443,0.146,0.637,1.935
2018/1/22 13:00,9356,9726,112,258,1.188,0.004,118.983,354.516,24.416,0.162,0.609,1.851
2018/1/22 14:00,9276,9706,63,367,1.188,0.004,52.163,192.121,24.464,0.2,0.055,1.504
2018/1/22 15:00,9350,9822,23,449,1.189,0.004,4.146,25.225,24.567,0.159,-0.935,1.387
2018/1/22 16:00,9589,10146,10,547,1.19,0.004,0,0,24.668,0.167,-1.054,1.646
2018/1/22 17:00,9327,10010,9,674,1.191,0.004,0,0,24.765,0.176,-1.038,1.682
2018/1/22 18:00,8688,9419,0,731,1.191,0.004,0,0,24.886,0.219,-1.059,1.563
2018/1/22 19:00,8101,8757,0,656,1.192,0.004,0,0,25.046,0.237,-1.086,1.413
2018/1/22 20:00,7486,8089,0,603,1.193,0.004,0,0,25.16,0.166,-1.083,1.299
2018/1/22 21:00,7357,7855,0,498,1.193,0.004,0,0,25.203,0.121,-1.086,1.17
2018/1/22 22:00,7014,7300,0,286,1.194,0.004,0,0,25.245,0.118,-1.158,1.035
2018/1/22 23:00,6732,6885,0,153,1.194,0.004,0,0,25.275,0.114,-1.241,0.997
2018/1/23 0:00,6465,6645,0,180,1.195,0.004,0,0,25.317,0.096,-1.3,1.103
2018/1/23 1:00,6265,6492,0,227,1.196,0.004,0,0,25.351,0.092,-1.274,1.237
2018/1/23 2:00,6156,6416,0,260,1.196,0.004,0,0,25.411,0.13,-0.993,1.519
2018/1/23 3:00,6189,6532,0,343,1.197,0.004,0,0,25.504,0.152,-0.73,1.801
2018/1/23 4:00,6828,7201,0,373,1.198,0.004,0,0,25.624,0.17,-0.605,1.926
2018/1/23 5:00,8045,8417,0,372,1.199,0.004,0,0,25.752,0.164,-0.473,2.003
2018/1/23 6:00,9251,9533,10,272,1.2,0.004,5.267,21.924,25.86,0.141,-0.399,2.02
2018/1/23 7:00,9677,9891,26,188,1.2,0.004,66.111,187.499,25.918,0.111,0.184,2.076
2018/1/23 8:00,9670,9945,70,205,1.2,0.004,151.12,352.3,25.853,0.082,1.035,2.043
2018/1/23 9:00,9561,9890,129,200,1.198,0.004,224.541,469.375,25.63,0.058,1.783,2.062
2018/1/23 10:00,9536,9923,183,204,1.196,0.004,264.664,530.715,25.285,0.046,2.333,2.194
2018/1/23 11:00,9211,9665,219,235,1.195,0.004,273.05,532.265,24.875,0.035,2.667,2.202
2018/1/23 12:00,9072,9572,216,284,1.194,0.004,240.569,473.841,24.482,0.029,2.765,1.988
